19/01/2011;8556;396412;19/01/2011;JTPPSTC13CA4PGSXXBR - Topic Branca Passageiro 13L 4P  Curta - COM AR   REN. 465212;LSYHDAAB8BK053355;376684
19/01/2011;8557;396422;19/01/2011;HTWPUCE02CA2PGSXXPA - Towner Prata Pickup CE - COM AR Renavam 245707;LKHNF1BG8BAF00931;376633
19/01/2011;8541;396257;19/01/2011;HTWPSXX08SA5PGSXXPA - Towner Prata Passageiro 8L  Renavam 245705;LKHGF1AG5BAC00919;376649
19/01/2011;8542;396267;19/01/2011;HTWPSXX08SA5PGSXXPA - Towner Prata Passageiro 8L  Renavam 245705;LKHGF1AG6BAC00931;376651
19/01/2011;8538;394674;19/01/2011;JTPPSTC13CA4PGSXXPA - Topic Prata Passageiro 13L - 4P - Curta - COM AR RENAVAM 465212;LSYHDAAB9BK053400;376637
19/01/2011;8545;396300;19/01/2011;HTWPUCE02SA2PGSBCPA - Towner Prata Pickup CE Baú Facchini Renavam 245707;LKHNF1BG8BAF00623;376621
19/01/2011;8543;396277;19/01/2011;HTWPSXX08SA5PGSXXPA - Towner Prata Passageiro 8L  Renavam 245705;LKHGF1AG3BAC00353;376641
19/01/2011;8546;396310;19/01/2011;JTPKKTC13SA4PGSDHBR - Topic  Branca  Passageiro  STD 13 P Renavam 465213;LSYHDAAB8BK121377;376596
19/01/2011;8544;396290;19/01/2011;HTWPUCE02SA2PGSXXPA - Towner Prata Pickup CE Renavam 245707;LKHNF1BG2BAF00780;376645
19/01/2011;8549;396340;19/01/2011;HTWPUCS02SA2PGSXXBR - Towner Branca Pickup JR CS  RENAVAN 245723;LKHNC1CG2BAT04679;376661
19/01/2011;8550;396350;19/01/2011;HTWPUCS02SA2PGSXXBR - Towner Branca Pickup JR CS  RENAVAN 245723;LKHNC1CG9BAT04680;376662
19/01/2011;8553;396381;19/01/2011;HTWPUCS02SA2PGSXXBR - Towner Branca Pickup JR CS  RENAVAN 245723;LKHNC1CG2BAT04682;376674
19/01/2011;8551;396360;19/01/2011;HTWPUCS02SA2PGSXXBR - Towner Branca Pickup JR CS  RENAVAN 245723;LKHNC1CG0BAT04681;376663
19/01/2011;8535;394639;19/01/2011;JTPPSTL13CA4PGSXXBR - Topic Branca Passageiro 13L  4P  Longa - COM AR RENAVAM 465214;LSYHKAAB3BK053186;376605
19/01/2011;8552;396370;19/01/2011;HTWPUCE02CA2PGSXXPA - Towner Prata Pickup CE - COM AR Renavam 245707;LKHNF1BG6BAF00930;376664
19/01/2011;8539;376124;19/01/2011;HTWPUCE02SA2PGSXXPA - Towner Prata Pickup CE Renavam 245707;LKHNF1BG3BAF00772;376629
19/01/2011;8540;394686;19/01/2011;JTPESTL15CA5PGSXXBR - Topic Branca Escolar 15L  COM AR RENAVAM 465208;LSYHDAAB9AK010108;376617
19/01/2011;8548;396330;19/01/2011;HTWPUCE02CA2PGSXXCZ - Towner Cinza Pickup CE - COM AR Renavam 245707;LKHNF1BG2BAF00956;376671
19/01/2011;8554;396391;19/01/2011;HTWPUCS02SA2PGSXXBR - Towner Branca Pickup JR CS  RENAVAN 245723;LKHNC1CG4BAT04683;376675
19/01/2011;8547;396320;19/01/2011;HTWPUCE02SA2PGSXXBR - Towner Branca Pickup CE RENAVAM 245707;LKHNF1BG7BAF00791;376657
